oshpd_id,FacilityName2,CountyName,system,LICENSED_BED_SIZE,HospitalOwnership,UrbanRuralDesi,TEACHINGDesignation,Category,Tot_ED_NmbVsts,EDStations,EDDXCount,LATITUDE,LONGITUDE,PrimaryCareShortageArea,MentalHealthShortageArea
106191231,Los Angeles County Olive View – UCLA Medical Center,Los Angeles,County of Los Angeles,300-499,Government,Urban,Teaching,Respiratory,47648,51,21,34.32418,-118.45255,No,No
106191231,Los Angeles County Olive View – UCLA Medical Center,Los Angeles,County of Los Angeles,300-499,Government,Urban,Teaching,Obesity,47648,51,3505,34.32418,-118.45255,No,No
106191231,Los Angeles County Olive View – UCLA Medical Center,Los Angeles,County of Los Angeles,300-499,Government,Urban,Teaching,Hypertension,47648,51,8631,34.32418,-118.45255,No,No
106191231,Los Angeles County Olive View – UCLA Medical Center,Los Angeles,County of Los Angeles,300-499,Government,Urban,Teaching,Cardiac,47648,51,9,34.32418,-118.45255,No,No
106191231,Los Angeles County Olive View – UCLA Medical Center,Los Angeles,County of Los Angeles,300-499,Government,Urban,Teaching,Sepsis,47648,51,20,34.32418,-118.45255,No,No
106191231,Los Angeles County Olive View – UCLA Medical Center,Los Angeles,County of Los Angeles,300-499,Government,Urban,Teaching,COPD,47648,51,349,34.32418,-118.45255,No,No
106191231,Los Angeles County Olive View – UCLA Medical Center,Los Angeles,County of Los Angeles,300-499,Government,Urban,Teaching,Asthma,47648,51,1555,34.32418,-118.45255,No,No
106191231,Los Angeles County Olive View – UCLA Medical Center,Los Angeles,County of Los Angeles,300-499,Government,Urban,Teaching,Diabetes,47648,51,6835,34.32418,-118.45255,No,No
106191231,Los Angeles County Olive View – UCLA Medical Center,Los Angeles,County of Los Angeles,300-499,Government,Urban,Teaching,Stroke,47648,51,18,34.32418,-118.45255,No,No
106191231,Los Angeles County Olive View – UCLA Medical Center,Los Angeles,County of Los Angeles,300-499,Government,Urban,Teaching,COVID-19 History,47648,51,1135,34.32418,-118.45255,No,No
106191231,Los Angeles County Olive View – UCLA Medical Center,Los Angeles,County of Los Angeles,300-499,Government,Urban,Teaching,Active COVID-19,47648,51,932,34.32418,-118.45255,No,No
106191231,Los Angeles County Olive View – UCLA Medical Center,Los Angeles,County of Los Angeles,300-499,Government,Urban,Teaching,Homeless,47648,51,3190,34.32418,-118.45255,No,No
106191231,Los Angeles County Olive View – UCLA Medical Center,Los Angeles,County of Los Angeles,300-499,Government,Urban,Teaching,All ED Visits,47648,51,47648,34.32418,-118.45255,No,No
106191450,Kaiser Foundation Hospital – Woodland Hills,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Substance Abuse,38035,38,2923,34.17198,-118.58829,No,No
106191450,Kaiser Foundation Hospital – Woodland Hills,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Mental Health,38035,38,3310,34.17198,-118.58829,No,No
106191450,Kaiser Foundation Hospital – Woodland Hills,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Respiratory,38035,38,421,34.17198,-118.58829,No,No
106191450,Kaiser Foundation Hospital – Woodland Hills,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,38035,38,692,34.17198,-118.58829,No,No
106191450,Kaiser Foundation Hospital – Woodland Hills,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Cancer,38035,38,889,34.17198,-118.58829,No,No
106191450,Kaiser Foundation Hospital – Woodland Hills,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Obesity,38035,38,1542,34.17198,-118.58829,No,No
106191450,Kaiser Foundation Hospital – Woodland Hills,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Hypertension,38035,38,8317,34.17198,-118.58829,No,No
106191450,Kaiser Foundation Hospital – Woodland Hills,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Sepsis,38035,38,400,34.17198,-118.58829,No,No
106191450,Kaiser Foundation Hospital – Woodland Hills,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Cardiac,38035,38,13,34.17198,-118.58829,No,No
106191450,Kaiser Foundation Hospital – Woodland Hills,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,COPD,38035,38,649,34.17198,-118.58829,No,No
106191450,Kaiser Foundation Hospital – Woodland Hills,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Asthma,38035,38,825,34.17198,-118.58829,No,No
106191450,Kaiser Foundation Hospital – Woodland Hills,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Diabetes,38035,38,4047,34.17198,-118.58829,No,No
106191450,Kaiser Foundation Hospital – Woodland Hills,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Homeless,38035,38,313,34.17198,-118.58829,No,No
106191450,Kaiser Foundation Hospital – Woodland Hills,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,COVID-19 History,38035,38,1053,34.17198,-118.58829,No,No
106191450,Kaiser Foundation Hospital – Woodland Hills,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Active COVID-19,38035,38,1381,34.17198,-118.58829,No,No
106191450,Kaiser Foundation Hospital – Woodland Hills,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Stroke,38035,38,136,34.17198,-118.58829,No,No
106191450,Kaiser Foundation Hospital – Woodland Hills,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,All ED Visits,38035,38,38035,34.17198,-118.58829,No,No
106196035,Kaiser Foundation Hospital – Baldwin Park,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Mental Health,62392,30,4951,34.06348,-117.986,Yes,No
106196035,Kaiser Foundation Hospital – Baldwin Park,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Respiratory,62392,30,448,34.06348,-117.986,Yes,No
106196035,Kaiser Foundation Hospital – Baldwin Park,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,62392,30,1708,34.06348,-117.986,Yes,No
106196035,Kaiser Foundation Hospital – Baldwin Park,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Cardiac,62392,30,27,34.06348,-117.986,Yes,No
106196035,Kaiser Foundation Hospital – Baldwin Park,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Substance Abuse,62392,30,3653,34.06348,-117.986,Yes,No
106196035,Kaiser Foundation Hospital – Baldwin Park,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Obesity,62392,30,4763,34.06348,-117.986,Yes,No
106196035,Kaiser Foundation Hospital – Baldwin Park,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Cancer,62392,30,1025,34.06348,-117.986,Yes,No
106196035,Kaiser Foundation Hospital – Baldwin Park,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Hypertension,62392,30,12817,34.06348,-117.986,Yes,No
106196035,Kaiser Foundation Hospital – Baldwin Park,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Sepsis,62392,30,789,34.06348,-117.986,Yes,No
106196035,Kaiser Foundation Hospital – Baldwin Park,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,COPD,62392,30,483,34.06348,-117.986,Yes,No
106196035,Kaiser Foundation Hospital – Baldwin Park,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Asthma,62392,30,1438,34.06348,-117.986,Yes,No
106196035,Kaiser Foundation Hospital – Baldwin Park,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Diabetes,62392,30,8414,34.06348,-117.986,Yes,No
106196035,Kaiser Foundation Hospital – Baldwin Park,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Stroke,62392,30,252,34.06348,-117.986,Yes,No
106196035,Kaiser Foundation Hospital – Baldwin Park,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,COVID-19 History,62392,30,1236,34.06348,-117.986,Yes,No
106196035,Kaiser Foundation Hospital – Baldwin Park,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Active COVID-19,62392,30,2631,34.06348,-117.986,Yes,No
106196035,Kaiser Foundation Hospital – Baldwin Park,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,Homeless,62392,30,429,34.06348,-117.986,Yes,No
106196035,Kaiser Foundation Hospital – Baldwin Park,Los Angeles,Kaiser Foundation Hospitals,200-299,Nonprofit,Urban,Non-Teaching,All ED Visits,62392,30,62392,34.06348,-117.986,Yes,No
106196403,Kaiser Foundation Hospital – Downey,Los Angeles,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Substance Abuse,91585,80,5828,33.9171234,-118.1290216,No,No
106196403,Kaiser Foundation Hospital – Downey,Los Angeles,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Respiratory,91585,80,939,33.9171234,-118.1290216,No,No
106196403,Kaiser Foundation Hospital – Downey,Los Angeles,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,91585,80,2414,33.9171234,-118.1290216,No,No
106196403,Kaiser Foundation Hospital – Downey,Los Angeles,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Cardiac,91585,80,28,33.9171234,-118.1290216,No,No
106196403,Kaiser Foundation Hospital – Downey,Los Angeles,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Mental Health,91585,80,8268,33.9171234,-118.1290216,No,No
106196403,Kaiser Foundation Hospital – Downey,Los Angeles,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Cancer,91585,80,1625,33.9171234,-118.1290216,No,No
106196403,Kaiser Foundation Hospital – Downey,Los Angeles,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Obesity,91585,80,8187,33.9171234,-118.1290216,No,No
106196403,Kaiser Foundation Hospital – Downey,Los Angeles,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Hypertension,91585,80,19545,33.9171234,-118.1290216,No,No
106196403,Kaiser Foundation Hospital – Downey,Los Angeles,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Sepsis,91585,80,1648,33.9171234,-118.1290216,No,No
106196403,Kaiser Foundation Hospital – Downey,Los Angeles,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,COPD,91585,80,973,33.9171234,-118.1290216,No,No
106196403,Kaiser Foundation Hospital – Downey,Los Angeles,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Asthma,91585,80,2339,33.9171234,-118.1290216,No,No
106196403,Kaiser Foundation Hospital – Downey,Los Angeles,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Diabetes,91585,80,12919,33.9171234,-118.1290216,No,No
106196403,Kaiser Foundation Hospital – Downey,Los Angeles,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Homeless,91585,80,1160,33.9171234,-118.1290216,No,No
106196403,Kaiser Foundation Hospital – Downey,Los Angeles,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,COVID-19 History,91585,80,2357,33.9171234,-118.1290216,No,No
106196403,Kaiser Foundation Hospital – Downey,Los Angeles,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Active COVID-19,91585,80,4540,33.9171234,-118.1290216,No,No
106196403,Kaiser Foundation Hospital – Downey,Los Angeles,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,Stroke,91585,80,159,33.9171234,-118.1290216,No,No
106196403,Kaiser Foundation Hospital – Downey,Los Angeles,Kaiser Foundation Hospitals,300-499,Nonprofit,Urban,Non-Teaching,All ED Visits,91585,80,91585,33.9171234,-118.1290216,No,No
106196405,Palmdale Regional Medical Center,Los Angeles,"Universal Health Services, Inc.",150-199,Investor Owned,Urban,Non-Teaching,Substance Abuse,50893,35,5920,34.5843754,-118.1443461,Yes,Yes
106196405,Palmdale Regional Medical Center,Los Angeles,"Universal Health Services, Inc.",150-199,Investor Owned,Urban,Non-Teaching,Mental Health,50893,35,4860,34.5843754,-118.1443461,Yes,Yes
106196405,Palmdale Regional Medical Center,Los Angeles,"Universal Health Services, Inc.",150-199,Investor Owned,Urban,Non-Teaching,Pneumonia,50893,35,1473,34.5843754,-118.1443461,Yes,Yes
106196405,Palmdale Regional Medical Center,Los Angeles,"Universal Health Services, Inc.",150-199,Investor Owned,Urban,Non-Teaching,Cardiac,50893,35,55,34.5843754,-118.1443461,Yes,Yes
106196405,Palmdale Regional Medical Center,Los Angeles,"Universal Health Services, Inc.",150-199,Investor Owned,Urban,Non-Teaching,Cancer,50893,35,259,34.5843754,-118.1443461,Yes,Yes
106196405,Palmdale Regional Medical Center,Los Angeles,"Universal Health Services, Inc.",150-199,Investor Owned,Urban,Non-Teaching,Respiratory,50893,35,48,34.5843754,-118.1443461,Yes,Yes
106196405,Palmdale Regional Medical Center,Los Angeles,"Universal Health Services, Inc.",150-199,Investor Owned,Urban,Non-Teaching,Obesity,50893,35,956,34.5843754,-118.1443461,Yes,Yes
106196405,Palmdale Regional Medical Center,Los Angeles,"Universal Health Services, Inc.",150-199,Investor Owned,Urban,Non-Teaching,Hypertension,50893,35,11636,34.5843754,-118.1443461,Yes,Yes
106196405,Palmdale Regional Medical Center,Los Angeles,"Universal Health Services, Inc.",150-199,Investor Owned,Urban,Non-Teaching,Sepsis,50893,35,44,34.5843754,-118.1443461,Yes,Yes
106196405,Palmdale Regional Medical Center,Los Angeles,"Universal Health Services, Inc.",150-199,Investor Owned,Urban,Non-Teaching,COPD,50893,35,1481,34.5843754,-118.1443461,Yes,Yes
106196405,Palmdale Regional Medical Center,Los Angeles,"Universal Health Services, Inc.",150-199,Investor Owned,Urban,Non-Teaching,Asthma,50893,35,4388,34.5843754,-118.1443461,Yes,Yes
106196405,Palmdale Regional Medical Center,Los Angeles,"Universal Health Services, Inc.",150-199,Investor Owned,Urban,Non-Teaching,Diabetes,50893,35,6346,34.5843754,-118.1443461,Yes,Yes
106196405,Palmdale Regional Medical Center,Los Angeles,"Universal Health Services, Inc.",150-199,Investor Owned,Urban,Non-Teaching,Homeless,50893,35,655,34.5843754,-118.1443461,Yes,Yes
106196405,Palmdale Regional Medical Center,Los Angeles,"Universal Health Services, Inc.",150-199,Investor Owned,Urban,Non-Teaching,Stroke,50893,35,51,34.5843754,-118.1443461,Yes,Yes
106196405,Palmdale Regional Medical Center,Los Angeles,"Universal Health Services, Inc.",150-199,Investor Owned,Urban,Non-Teaching,COVID-19 History,50893,35,364,34.5843754,-118.1443461,Yes,Yes
106196405,Palmdale Regional Medical Center,Los Angeles,"Universal Health Services, Inc.",150-199,Investor Owned,Urban,Non-Teaching,Active COVID-19,50893,35,1636,34.5843754,-118.1443461,Yes,Yes
106196405,Palmdale Regional Medical Center,Los Angeles,"Universal Health Services, Inc.",150-199,Investor Owned,Urban,Non-Teaching,All ED Visits,50893,35,50893,34.5843754,-118.1443461,Yes,Yes
106201281,Madera Community Hospital,Madera,N/A,100-149,Nonprofit,Rural,Non-Teaching,Substance Abuse,28244,16,1856,36.94538,-120.0447,Yes,Yes
106201281,Madera Community Hospital,Madera,N/A,100-149,Nonprofit,Rural,Non-Teaching,Mental Health,28244,16,2268,36.94538,-120.0447,Yes,Yes
106201281,Madera Community Hospital,Madera,N/A,100-149,Nonprofit,Rural,Non-Teaching,Respiratory,28244,16,643,36.94538,-120.0447,Yes,Yes
106201281,Madera Community Hospital,Madera,N/A,100-149,Nonprofit,Rural,Non-Teaching,Pneumonia,28244,16,812,36.94538,-120.0447,Yes,Yes
106201281,Madera Community Hospital,Madera,N/A,100-149,Nonprofit,Rural,Non-Teaching,Cancer,28244,16,242,36.94538,-120.0447,Yes,Yes
106201281,Madera Community Hospital,Madera,N/A,100-149,Nonprofit,Rural,Non-Teaching,Obesity,28244,16,787,36.94538,-120.0447,Yes,Yes
106201281,Madera Community Hospital,Madera,N/A,100-149,Nonprofit,Rural,Non-Teaching,Hypertension,28244,16,5645,36.94538,-120.0447,Yes,Yes
106201281,Madera Community Hospital,Madera,N/A,100-149,Nonprofit,Rural,Non-Teaching,Sepsis,28244,16,328,36.94538,-120.0447,Yes,Yes
106201281,Madera Community Hospital,Madera,N/A,100-149,Nonprofit,Rural,Non-Teaching,Cardiac,28244,16,163,36.94538,-120.0447,Yes,Yes
106201281,Madera Community Hospital,Madera,N/A,100-149,Nonprofit,Rural,Non-Teaching,COPD,28244,16,558,36.94538,-120.0447,Yes,Yes
106201281,Madera Community Hospital,Madera,N/A,100-149,Nonprofit,Rural,Non-Teaching,Asthma,28244,16,539,36.94538,-120.0447,Yes,Yes
106201281,Madera Community Hospital,Madera,N/A,100-149,Nonprofit,Rural,Non-Teaching,Diabetes,28244,16,3353,36.94538,-120.0447,Yes,Yes
106201281,Madera Community Hospital,Madera,N/A,100-149,Nonprofit,Rural,Non-Teaching,Homeless,28244,16,527,36.94538,-120.0447,Yes,Yes
106201281,Madera Community Hospital,Madera,N/A,100-149,Nonprofit,Rural,Non-Teaching,Stroke,28244,16,73,36.94538,-120.0447,Yes,Yes
106201281,Madera Community Hospital,Madera,N/A,100-149,Nonprofit,Rural,Non-Teaching,COVID-19 History,28244,16,212,36.94538,-120.0447,Yes,Yes
106201281,Madera Community Hospital,Madera,N/A,100-149,Nonprofit,Rural,Non-Teaching,Active COVID-19,28244,16,1506,36.94538,-120.0447,Yes,Yes
106201281,Madera Community Hospital,Madera,N/A,100-149,Nonprofit,Rural,Non-Teaching,All ED Visits,28244,16,28244,36.94538,-120.0447,Yes,Yes
106204019,Valley Children's Hospital,Madera,N/A,300-499,Nonprofit,Rural,Non-Teaching,Mental Health,73970,38,2490,36.88439,-119.80042,Yes,Yes
106204019,Valley Children's Hospital,Madera,N/A,300-499,Nonprofit,Rural,Non-Teaching,Respiratory,73970,38,12,36.88439,-119.80042,Yes,Yes
106204019,Valley Children's Hospital,Madera,N/A,300-499,Nonprofit,Rural,Non-Teaching,Pneumonia,73970,38,293,36.88439,-119.80042,Yes,Yes
106204019,Valley Children's Hospital,Madera,N/A,300-499,Nonprofit,Rural,Non-Teaching,Obesity,73970,38,771,36.88439,-119.80042,Yes,Yes
106204019,Valley Children's Hospital,Madera,N/A,300-499,Nonprofit,Rural,Non-Teaching,Cancer,73970,38,208,36.88439,-119.80042,Yes,Yes
106204019,Valley Children's Hospital,Madera,N/A,300-499,Nonprofit,Rural,Non-Teaching,Hypertension,73970,38,192,36.88439,-119.80042,Yes,Yes
106204019,Valley Children's Hospital,Madera,N/A,300-499,Nonprofit,Rural,Non-Teaching,Substance Abuse,73970,38,223,36.88439,-119.80042,Yes,Yes
106204019,Valley Children's Hospital,Madera,N/A,300-499,Nonprofit,Rural,Non-Teaching,Sepsis,73970,38,3,36.88439,-119.80042,Yes,Yes
106204019,Valley Children's Hospital,Madera,N/A,300-499,Nonprofit,Rural,Non-Teaching,COPD,73970,38,4,36.88439,-119.80042,Yes,Yes
106204019,Valley Children's Hospital,Madera,N/A,300-499,Nonprofit,Rural,Non-Teaching,Asthma,73970,38,7519,36.88439,-119.80042,Yes,Yes
106204019,Valley Children's Hospital,Madera,N/A,300-499,Nonprofit,Rural,Non-Teaching,Diabetes,73970,38,456,36.88439,-119.80042,Yes,Yes
106204019,Valley Children's Hospital,Madera,N/A,300-499,Nonprofit,Rural,Non-Teaching,COVID-19 History,73970,38,443,36.88439,-119.80042,Yes,Yes
106204019,Valley Children's Hospital,Madera,N/A,300-499,Nonprofit,Rural,Non-Teaching,Cardiac,73970,38,12,36.88439,-119.80042,Yes,Yes
106204019,Valley Children's Hospital,Madera,N/A,300-499,Nonprofit,Rural,Non-Teaching,Active COVID-19,73970,38,1929,36.88439,-119.80042,Yes,Yes
106204019,Valley Children's Hospital,Madera,N/A,300-499,Nonprofit,Rural,Non-Teaching,Homeless,73970,38,11,36.88439,-119.80042,Yes,Yes
106204019,Valley Children's Hospital,Madera,N/A,300-499,Nonprofit,Rural,Non-Teaching,All ED Visits,73970,38,73970,36.88439,-119.80042,Yes,Yes
106204019,Valley Children's Hospital,Madera,N/A,300-499,Nonprofit,Rural,Non-Teaching,Stroke,73970,38,4,36.88439,-119.80042,Yes,Yes
106210992,Kaiser Foundation Hospital – San Rafael,Marin,Kaiser Foundation Hospitals,100-149,Nonprofit,Urban,Non-Teaching,Substance Abuse,24875,15,3244,38.0041,-122.55376,No,No
106210992,Kaiser Foundation Hospital – San Rafael,Marin,Kaiser Foundation Hospitals,100-149,Nonprofit,Urban,Non-Teaching,Respiratory,24875,15,206,38.0041,-122.55376,No,No
106210992,Kaiser Foundation Hospital – San Rafael,Marin,Kaiser Foundation Hospitals,100-149,Nonprofit,Urban,Non-Teaching,Pneumonia,24875,15,499,38.0041,-122.55376,No,No
106210992,Kaiser Foundation Hospital – San Rafael,Marin,Kaiser Foundation Hospitals,100-149,Nonprofit,Urban,Non-Teaching,Cardiac,24875,15,30,38.0041,-122.55376,No,No
106210992,Kaiser Foundation Hospital – San Rafael,Marin,Kaiser Foundation Hospitals,100-149,Nonprofit,Urban,Non-Teaching,Mental Health,24875,15,6392,38.0041,-122.55376,No,No
106210992,Kaiser Foundation Hospital – San Rafael,Marin,Kaiser Foundation Hospitals,100-149,Nonprofit,Urban,Non-Teaching,Cancer,24875,15,1171,38.0041,-122.55376,No,No
106210992,Kaiser Foundation Hospital – San Rafael,Marin,Kaiser Foundation Hospitals,100-149,Nonprofit,Urban,Non-Teaching,Obesity,24875,15,1632,38.0041,-122.55376,No,No
106210992,Kaiser Foundation Hospital – San Rafael,Marin,Kaiser Foundation Hospitals,100-149,Nonprofit,Urban,Non-Teaching,Hypertension,24875,15,6528,38.0041,-122.55376,No,No
106210992,Kaiser Foundation Hospital – San Rafael,Marin,Kaiser Foundation Hospitals,100-149,Nonprofit,Urban,Non-Teaching,Sepsis,24875,15,167,38.0041,-122.55376,No,No
106210992,Kaiser Foundation Hospital – San Rafael,Marin,Kaiser Foundation Hospitals,100-149,Nonprofit,Urban,Non-Teaching,COPD,24875,15,672,38.0041,-122.55376,No,No
106210992,Kaiser Foundation Hospital – San Rafael,Marin,Kaiser Foundation Hospitals,100-149,Nonprofit,Urban,Non-Teaching,Asthma,24875,15,2988,38.0041,-122.55376,No,No
106210992,Kaiser Foundation Hospital – San Rafael,Marin,Kaiser Foundation Hospitals,100-149,Nonprofit,Urban,Non-Teaching,Diabetes,24875,15,2494,38.0041,-122.55376,No,No
106210992,Kaiser Foundation Hospital – San Rafael,Marin,Kaiser Foundation Hospitals,100-149,Nonprofit,Urban,Non-Teaching,Homeless,24875,15,188,38.0041,-122.55376,No,No
106210992,Kaiser Foundation Hospital – San Rafael,Marin,Kaiser Foundation Hospitals,100-149,Nonprofit,Urban,Non-Teaching,COVID-19 History,24875,15,167,38.0041,-122.55376,No,No
106210992,Kaiser Foundation Hospital – San Rafael,Marin,Kaiser Foundation Hospitals,100-149,Nonprofit,Urban,Non-Teaching,Active COVID-19,24875,15,283,38.0041,-122.55376,No,No
106210992,Kaiser Foundation Hospital – San Rafael,Marin,Kaiser Foundation Hospitals,100-149,Nonprofit,Urban,Non-Teaching,All ED Visits,24875,15,24875,38.0041,-122.55376,No,No
106210992,Kaiser Foundation Hospital – San Rafael,Marin,Kaiser Foundation Hospitals,100-149,Nonprofit,Urban,Non-Teaching,Stroke,24875,15,101,38.0041,-122.55376,No,No
106211006,MarinHealth Medical Center,Marin,N/A,300-499,Nonprofit,Urban,Non-Teaching,Substance Abuse,27014,31,1548,37.94651,-122.53715,No,No
106211006,MarinHealth Medical Center,Marin,N/A,300-499,Nonprofit,Urban,Non-Teaching,Mental Health,27014,31,2153,37.94651,-122.53715,No,No
106211006,MarinHealth Medical Center,Marin,N/A,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,27014,31,117,37.94651,-122.53715,No,No
106211006,MarinHealth Medical Center,Marin,N/A,300-499,Nonprofit,Urban,Non-Teaching,Respiratory,27014,31,41,37.94651,-122.53715,No,No
106211006,MarinHealth Medical Center,Marin,N/A,300-499,Nonprofit,Urban,Non-Teaching,Cardiac,27014,31,39,37.94651,-122.53715,No,No
106211006,MarinHealth Medical Center,Marin,N/A,300-499,Nonprofit,Urban,Non-Teaching,Cancer,27014,31,199,37.94651,-122.53715,No,No
106211006,MarinHealth Medical Center,Marin,N/A,300-499,Nonprofit,Urban,Non-Teaching,Hypertension,27014,31,2050,37.94651,-122.53715,No,No
106211006,MarinHealth Medical Center,Marin,N/A,300-499,Nonprofit,Urban,Non-Teaching,Sepsis,27014,31,27,37.94651,-122.53715,No,No
106211006,MarinHealth Medical Center,Marin,N/A,300-499,Nonprofit,Urban,Non-Teaching,Obesity,27014,31,141,37.94651,-122.53715,No,No
106211006,MarinHealth Medical Center,Marin,N/A,300-499,Nonprofit,Urban,Non-Teaching,COPD,27014,31,126,37.94651,-122.53715,No,No
106211006,MarinHealth Medical Center,Marin,N/A,300-499,Nonprofit,Urban,Non-Teaching,Asthma,27014,31,289,37.94651,-122.53715,No,No
106211006,MarinHealth Medical Center,Marin,N/A,300-499,Nonprofit,Urban,Non-Teaching,Diabetes,27014,31,773,37.94651,-122.53715,No,No
106211006,MarinHealth Medical Center,Marin,N/A,300-499,Nonprofit,Urban,Non-Teaching,Homeless,27014,31,129,37.94651,-122.53715,No,No
106211006,MarinHealth Medical Center,Marin,N/A,300-499,Nonprofit,Urban,Non-Teaching,Stroke,27014,31,69,37.94651,-122.53715,No,No
106211006,MarinHealth Medical Center,Marin,N/A,300-499,Nonprofit,Urban,Non-Teaching,COVID-19 History,27014,31,56,37.94651,-122.53715,No,No
106211006,MarinHealth Medical Center,Marin,N/A,300-499,Nonprofit,Urban,Non-Teaching,Active COVID-19,27014,31,407,37.94651,-122.53715,No,No
106211006,MarinHealth Medical Center,Marin,N/A,300-499,Nonprofit,Urban,Non-Teaching,All ED Visits,27014,31,27014,37.94651,-122.53715,No,No
106214034,Novato Community Hospital,Marin,Sutter Health,Jan-49,Nonprofit,Urban,Non-Teaching,Substance Abuse,12954,9,1219,38.09827,-122.55974,No,No
106214034,Novato Community Hospital,Marin,Sutter Health,Jan-49,Nonprofit,Urban,Non-Teaching,Mental Health,12954,9,706,38.09827,-122.55974,No,No
106214034,Novato Community Hospital,Marin,Sutter Health,Jan-49,Nonprofit,Urban,Non-Teaching,Respiratory,12954,9,12,38.09827,-122.55974,No,No
106214034,Novato Community Hospital,Marin,Sutter Health,Jan-49,Nonprofit,Urban,Non-Teaching,Pneumonia,12954,9,94,38.09827,-122.55974,No,No
106214034,Novato Community Hospital,Marin,Sutter Health,Jan-49,Nonprofit,Urban,Non-Teaching,Cardiac,12954,9,6,38.09827,-122.55974,No,No
106214034,Novato Community Hospital,Marin,Sutter Health,Jan-49,Nonprofit,Urban,Non-Teaching,Obesity,12954,9,23,38.09827,-122.55974,No,No
